npsn,name
20229200,"SMK BUDI UTOMO 1, KOTA DEPOK"
20229202,SMKS 3 BUDI UTOMO DEPOK
20229204,SMKS FAJAR DEPOK
20229206,SMKS GANESA SATRIA 1 DEPOK
20229207,SMKS GANESA SATRIA 2 DEPOK
20229208,SMKS GIOVANI DEPOK
20229210,SMKS IZZATA
20229215,SMKS LINGGA KENCANA DEPOK
20229216,SMKS MANDIRI DEPOK
20229220,SMKN 2 DEPOK
20229221,SMKS PANMAS 1 DEPOK
20229223,SMKS PANMAS 2 DEPOK
20229225,SMKS PEMUDA DEPOK
20229228,SMKS PURNAMA 2 DEPOK
20229231,SMKS TADIKA PERTIWI
20229238,SMKS YPPD DEPOK
20229252,SMK AUTO MATSUDA
20229653,SMKS PURNAWARMAN PURWAKARTA
20229654,SMKS TARUNA SAKTI PURWAKARTA
20229659,SMKN 1 PLERED
20229748,SMKS NUR SYAFIIL UMMAH
20229775,SMKS AL AMIN CIBARUSAH
20229778,SMKS BINA PENDIDIKAN
20229783,SMKN 1 RANCAEKEK
20229796,SMKS PASUNDAN 1 SUKABUMI
20231375,SMKS 1 AMAL MULIA
20231390,SMKS BINA TEKNOLOGI
20231405,SMKS INSAN KREATIF
20231411,SMKS MEKANIK CIBINONG
20231415,SMKS MUHAMMADIYAH 1 CILEUNGSI
20231434,SMKS PGRI CITEUREUP
20231453,SMKS YAPSA
20231455,SMKS YASINA CIGOMBONG
20231730,SMKS AL MUHADJIRIN BEKASI
20231731,SMKS AL MUTAQIN
20231733,SMKS BINA KARYA TEKNIK
20231735,SMKS BPS & K II BEKASI
20231740,SMKS MUHAMMADIYAH 01 BEKASI
20231742,SMKS PATRIOT 2 BEKASI
20231745,SMKS TERATAI PUTIH GLOBAL 4 BEKASI
20232415,SMKS AL AMIN
20232417,SMKS AL FARABI
20232423,SMKS ANAK BANGSA KABUPATEN BOGOR
20232424,SMKS ASH SHOHEH 1 CITEUREUP
20232425,SMKS ASH SHOHEH 2 CITEUREUP
20232431,SMKS INFORMATIKA BINA GENERASI BOGOR
20232432,SMKS BINA INSANI MANDIRI
20232434,SMKS BINA PENDIDIKAN 2 BOGOR
20232435,SMKS BINA PENDIDIKAN 3 BOGOR
20232438,SMKS BPS&K 1 CILEUNGSI
20232439,SMKS BPS&K 2 CILEUNGSI
20232442,SMKS DAARUL FATAA
20232445,SMKS GALILEO
20232451,SMKS IBNU HAMZAH
20232453,SMKS ISLAM PERMATASARI 2
20232460,SMKS MENARASISWA 1 BOGOR
20232465,SMKS MUHAMMADIYAH PARUNG
20232475,SMKS PANTI KARYA 3 GUNUNG SINDUR
20232477,SMKS PENERBANGAN ANGKASA
20232478,SMKS AGRI INSANI
20232490,SMKS 1 TRIPLE J
20232491,SMKS 2 TRIPLE J CITEUREUP
20232492,SMKS WIDYA BHAKTI UTAMA
20232493,SMKS WIDYA DHARMA 1 CITEUREUP BOGOR
20232494,SMKS WIDYA DHARMA 2 CITEUREUP
20232497,SMKS WISATA SATRIA 2
20232499,SMKS YAPIA PARUNG
20232501,SMKS YASI 2 CILEBUT BOGOR
20232503,SMKS YASTRIF 1 PARUNGPANJANG
20232531,SMKS 2 WISATA PERINTIS DEPOK
20232534,SMKS BINA MULIA
20232535,SMKS BINA UTAMA DEPOK
20232537,SMKS CITRA NEGARA DEPOK
20232538,SMKS DWIGUNA
20232545,SMKS PRISMA DEPOK
20232548,SMKS WISATA KHARISMA
20233673,SMKS BINA TARUNA JALANCAGAK
20233676,SMKS GEMA NUSANTARA 1 PABUARAN
20233677,SMKN 1 CIPUNAGARA
20233681,SMKS NURUL GINA ABIDIN KASOMALANG
20233683,SMKS PARIWISATA SYAKTI SUBANG
20233686,SMKS PERTIWI CIASEM
20233690,SMKS RIYADHUL JANNAH CIJAMBE
20233692,SMK TUNAS BANGSA (NASSA) CIATER
20233693,SMKS GEMA PATRIOT PURWADADI
20237405,SMKS KORPRI KARAWANG
20238031,SMKN 1 BABELAN
20238035,SMKS AL ISHLAH
20238037,SMKS PLUS AN_NADWAH TAMBUN SELATAN
20238038,SMKS ISLAM AN NUUR
20238039,SMKS CBT BEKASI
20238041,SMKS DAARUN NAIM
20238043,SMKS GEMA KASA
20238044,SMKS INSAN MADANI
20238046,SMKS MITRA KARYA
20238048,SMKS MUTIARA JAYA
20238049,SMKS NUSANTARA
20238523,SMKS PERMATA 1
20238525,SMKS BARANANGSIANG BOGOR
20238527,SMKS BINA INSAN CITA
20238534,SMKS SIROJUL HUDA 1 BOGOR
20238535,SMKS PANDUTAMA BOGOR
20238537,SMKS PUI KOTA BOGOR
20238538,SMKS RANTI MULA BOGOR
20238539,SMKS SAGAMULIA
20238542,SMKS YATEK BARU BOGOR
20241355,SMKN 1 KRANGKENG
20244683,SMKS BINA WARGA LEMAHABANG
20244684,SMKS BUDI TRESNA CIREBON
20244688,SMKS MUHAMMADIYAH LEMAHABANG CIREBON
20244689,SMKS NUSANTARA BEBER CIREBON
20244691,SMKS PGRI PLUMBON
20244692,SMKS RISE CIREBON
20244693,SMKS SAHIDA LEMAHABANG
20244698,SMKS FARMASI YPIB CIREBON
20244699,SMKN 1 JAMBLANG
20244735,SMKS BINA MITRA
20244751,SMKS KH A WAHAB MUHSIN
20244757,SMKS PUI HAURGEULIS
20244765,SMKS BUDI PERKASA BEKASI
20244766,SMKN 1 TARUMAJAYA
20244767,SMKS ISLAM AL AMIN
20245286,SMKS YZA 2 BOGOR
20245436,SMKN 1 TAMBUN UTARA
20245437,SMKS HIJAU MUDA
20246370,SMK NEGERI 5 KUNINGAN
20246375,SMKS PONPES MANBAUUL ULUM
20246388,SMKS PERMATA
20246487,SMKS PIJAR ALAM
20247201,SMKS TARUNA BHAKTI
20247250,SMKN 1 CIKARANG UTARA
20247265,SMKS ISLAM PANIIS
20247288,SMKS SUKAPURA
20247325,SMKS YADIKA 8 TAMBUN SELATAN
20251857,SMKS KITRI BAKTI
20252045,SMKS IPPS CIPANAS CIANJUR
20252195,SMKS ATTAQWA CABANGBUNGIN
20252197,SMKS BINA PATRIOT
20252206,SMKS AN NAHL
20252207,SMK NEGERI 1 KARANGTENGAH
20252208,SMKS TEKNIK MUHAMMADIYAH PLUS CIANJUR
20252323,SMKS YAPIN BEKASI
20252388,SMKN 1 BOJONGPICUNG
20252413,SMKS MIHADUNAL ULA
20252537,SMKS TAMAN HARAPAN
20252546,SMKS TERATAI PUTIH GLOBAL 3 BEKASI
20252557,SMKS PONDOK UNGU PERMAI
20252558,SMKS AL BAHRI
20252559,SMKS GLOBAL SURYA MANDIRI
20252561,SMKS BINA PROFESI MANDIRI
20252604,SMKS YASIDIK
20252841,SMKN 1 GEGERBITUNG
20252867,SMK NEGERI 1 TAKOKAK
20252874,SMKS AL FATONAH
20252875,SMKS KARISMA
20252955,SMKS BINA RAHAYU
20252962,SMKS BINA NUSANTARA CISALAK
20253046,SMKS BINA BANGSA 2 SUKABUMI
20253131,SMKS BHAKTI KENCANA BANDUNG
20253138,SMKS MUHAMMADIYAH SEGERAN JUNTINYUAT
20253229,SMKS BM ABDI NEGARA 2 CIBARUSAH BM
20253319,SMKS NU TASIKMALAYA
20253352,SMKS ADZKIA KHARISMA
20253369,SMKS IBNU SIENA TASIKMALAYA
20253379,SMKS WIDYA NUSANTARA BEKASI
20253392,SMKS NUSANTARA RAYA
20253549,SMKS AL SHIGHOR PANGENAN
20253565,SMKS BHAKTI KARTINI
20253579,SMKS CYBER MEDIA UTAMA
20253598,SMKS WIRADIKARYA
20253654,SMKS NUURUL BAYAN KALAPANUNGGAL
20253655,SMKS MUTIARA HIKMAH
20253657,SMKS TAMAN GLOBAL CICURUG
20253671,SMKS ISLAM MIFTAHUL HUDA
20253782,SMKS BHAKTI NUSANTARA
20253855,SMKS LABORATORIUM INDONESIA
20253861,SMKN 9 GARUT
20253907,SMKN 4 SUKABUMI
20253909,SMKS ULUL ALBAB SUKABUMI
20253969,SMKS ISLAM ASY SYUHADA
20253970,SMKS PERMATA BANGSA
20254026,SMKS KARYA BHAKTI 3 BEKASI
20254041,SMKS MANDALAHAYU II
20254048,SMKS FARMASI MUHAMMADIYAH 2 KEDAWUNG
20254052,SMKN 1 PEBAYURAN
20254146,SMKS PARADIS WALURAN
20254196,SMKS PGRI CISAAT
20254247,SMKS ISLAM AL MUHAJIRIN BOARDING SCHOOL
20254256,SMKS BIT BINA AULIA
20254284,SMKS ISLAMIYAH SAYANG
20254291,SMKS ATTAQWA 01 TARUMAJAYA
20254632,SMKS AL KAUTSAR KALIPUCANG
20254646,SMKS AL IKHLAS SUSURU PANAWANGAN
20254669,SMKS CEMPAKA NUSANTARA
20254697,SMK JAGARA
20254699,SMK PLUS PERTIWI SUKAMULYA
20254845,SMK CAHAYA
20255039,SMKS AL MADZHAB
20255702,SMKS IPTEK BEKASI
20255760,SMKS SUMPAH PEMUDA 2
20255776,SMK KP BAROS
20255901,SMKN 1 CIKEDUNG
20256553,SMKS INFORMATIKA GLOBAL NUSANTARA
20256557,SMKS MANDIRI BERSEMI
20256564,SMKN 1 MAJALAYA
20256565,SMK ITIKURIH HIBARNA CIPARAY
20256576,SMKS BOEDI LUHUR
20257146,SMKS PELITA DEPOK
20257268,SMKS AL FALAH
20257493,SMKS PLUS AL FARHAN
20257889,SMKS 1 JULI CIKAJANG
20257901,SMKN PANCATENGAH
20258059,SMKS AZZAINIYAH
20258095,SMKN 4 BOGOR
20258119,SMKS YASIPA TERPADU PALABUHAN RATU
20258122,SMKS TERPADU SINAR ISLAM
20258132,SMKS RIYADLUT TAUHID
20258215,SMKS TRIWIJAYA
20258244,SMKS NUSANTARA MANDIRI
20258348,SMKS ARRAHMANIYAH
20258391,SMKS NU WARGABINANGUN
20258445,SMKN 1 SUKALARANG
20258452,SMKS IT NURUL QOLBI
20258453,SMK NEGERI PERTANIAN PEMBANGUNAN LEMBANG
20258461,SMKS KARYA BANGSA
20258510,SMKS PERTANIAN KADUDAMPIT
20258512,SMKS PLUS QURROTA A^YUN SAMARANG
20258522,SMKS MULIA BUANA
20259598,SMK GENIUS BANDUNG
20262092,SMKS FAUZANIYYAH
20262132,SMKN 7 GARUT
20263962,SMKS AR RAHMAT
20263968,SMKN 1 LEMAHSUGIH
20264741,SMKN 1 CIPEUNDEUY
20265481,SMKS BHINEKA TUNGGAL IKA
20265523,SMKS NUGRAHA
20265524,SMKS BAKTI MANDIRI
20265528,SMKS BINA PROFESI
20265530,SMKS CITRA PEMBAHARUAN
20265536,SMKS MUHAMMADIYAH 4 BANDUNG
20265538,SMKS PAJAJARAN BANDUNG
20265539,SMKS PURAGABAYA
20265542,SMKS PAJAJARAN 2 BANDUNG
20265543,SMKS SETIA BHAKTI
20267646,SMKS 4 LPPM RI
20267761,SMKS KHAIRA UMMAH
20267917,SMKS GLOBAL TEKNOLOGI
20267923,SMKS NASIONAL SERANG PANJANG
20267933,SMKS PLUS MADANIAH
20267945,SMKS FAJAR KENCANA
20267946,SMK AL IKHWAN
20268183,SMKS PLUS MEKARWANGI PAGADEN BARAT
20268219,SMKS WIRABUANA 1
20268220,SMKS WIRA BUANA 2
20268241,SMKS AL FIQORIYAH
20268251,SMKS FLORA
20268252,SMKS TERPADU ANTAM BINA INSANI
20268268,SMKS NURUL HUDA SAGALAHERANG
20268293,SMKS AL IHSAN BATUJAJAR
20268294,SMKS BANDUNG BARAT
20268296,SMKS JABIR AL HAYYAN
20268298,SMKS 3 LPPM RI BATUJAJAR
20268304,SMKS AS SYIFA
20268425,SMKS ISLAM AL QUDSIYAH
20268426,SMKS TRI KARYA
20268432,SMKS SARI FARMA
20268485,SMKS AN NUR KLAPANUNGGAL
20268501,SMKS KUJANG PILAWA
20268508,SMKS HEMAZ KARANGWARENG
20268527,SMKS YPUI
20268562,SMKS SATYA MANDALA
20268566,SMKS SALAFIYYAH DARURROHMAH
20268585,SMKS PATIH SEMI UJUNG SEMI
20268734,SMKN 1 GUNUNG JATI
20268735,SMKS DAYA UTAMA KOTA BEKASI
20268740,SMKS MALIDAR KOTA BEKASI
20268752,SMKS AL LUTHFAH
20268791,SMK YADIKA 13
20268813,SMK BUSTANUL ULUM
20268817,SMK AL- IHYAUL IRSYAD
20268821,SMKS CIPTA KARYA
20268852,SMKS AS SAKIENAH BOARDING SCHOOL
20268893,SMKS KARYA BAHANA MANDIRI
20268961,SMKS FARMASI TUNAS MANDIRI
20268980,SMKS PLUS SUKARAJA
20269061,SMKS SATRIA NUSANTARA
20269064,SMKS GLOBIN
20269158,SMKS YAPURA 1
20269163,SMK GENTRA PASUNDAN
20269184,SMKS FARMASI BEKASI 1
20269218,SMK SEMESTA
20269294,SMKS PGRI 1
20269318,SMKS MUTIARA TERPADU PALABUHAN RATU
20269416,SMKS KESEHATAN TRIPLE J
20269515,SMK BUNDA AUNI
20269587,SMKS DASTAMACO KOTA BEKASI
20269597,SMKS PASUNDAN 2 KOTA TASIKMALAYA
20269651,SMKN 6 KOTA BEKASI
20269693,SMKS BINA HUSADA MANDIRI
20269975,SMKS LUQMAN AL HAKIM
20270173,SMKS YADIFA CIAWI
20270209,SMK PERWIRA BANGSA
20270546,SMK NAHDLATUL ULAMA  AL-MINHAJ
20270667,SMKS WIJAYA PLUS 2
20270759,SMKS PGRI 2 PLUMBON
20270782,SMK KARYA PUTRA BANGSA
20270819,SMKS PGRI SELABINTANA
20270824,SMKS ATTAQWA 02
20270832,SMK KESEHATAN PRIMA HUSADA
20270898,SMKS MARDI YUANA
20270932,SMKS ADHI KARYA
20270957,SMK INSAN MANDIRI
20271073,SMKS PGRI KARANGAMPEL
20271154,SMK BINA BAHARI
20271204,SMKS MAARIF SUKAWENING
20271212,SMKS BMI CIKAJANG
20271243,SMKS MEKAR MURNI
20271280,SMKS PUTRA PAJAJARAN 2 BANDUNG
20271357,SMKS PGRI KEDAWUNG
20271398,SMKS TUNAS JAKASAMPURNA
20271415,SMK ALMARWAH
20271493,SMKS YAK 1
20271528,SMKS KESEHATAN LOGOS
20271602,SMKS HASANAH FATHIMIYAH
20271648,SMKN 9 KOTA BEKASI
20271653,SMKS GRACIA
20271664,SMKS ATTAQWA 05 KEBALEN
20271677,SMKS PLUS PAGELARAN CISALAK
20271747,SMK PUTRA INDONESIA
20271756,SMKS ASY SYAHIDA DUKUPUNTANG
20271759,SMKS DARUL KAWAKIB
20271760,SMKS AL MARIFAH GEMPOL
20271775,SMKS CIPTO
20271852,SMKS PERSADA CISALAK
20271883,SMKS IBS TATHMAINUL QULUUB
20271922,SMKS TUNAS BANGSA SEJAHTERA
20272028,SMKS PAHLAWAN TOHA
20272029,SMKS BAKTI PERSADA
20272032,SMKS CIPTA SKILL
20272033,SMKS PRIMA GRAFIKA
20272047,SMKS TONJONG
20272048,SMKS PGRI SUKAMAKMUR
20272049,SMKS AL HIDAYAH
20272050,SMKS PLUS CINDERA HATI
20275359,SMKS PLUS AL ISTIQOMAH
20275816,SMKS S KESEHATAN DARMAWANGSA
20275885,SMKS MUTIARA INSANI PARUNG
20275984,SMKS BISTEKIN
20275998,SMKS AL ILYAS MALANGBONG
20276063,SMKN 4 TASIKMALAYA
20276114,SMKS MEDIA KREATIF
20276115,SMKS DARUR ROJA
20276125,SMKS IBNU SINA RAJAGALUH
20276162,SMKS GEO INFORMATIKA
20276164,SMKS DARMA BAKTI
20276166,SMKS MERAH PUTIH
20276177,SMKS KARYA PEMBANGUNAN
20276181,SMKS LAZUARDI
20276408,SMKS RISMATEK
20276412,SMKS PGRI 1 CILAMAYA WETAN
20276418,SMKS AL MUHTADIN
20276421,SMKS BHINNEKA NUSANTARA
20276422,SMKS INSAN MULIA
20276428,SMKS KESEHATAN PATRIOT 3
20276432,SMKS YADIKA 12
20279814,SMKS AL MUNIR
20279815,SMKS BINA DHARMA
20279816,SMKS TEKNOLOGI INDONESIA
20279820,SMKS MUARA ILMU
20279822,SMKS PERSADA
20279871,SMKS 3 LPPMRI CISAYONG
20279872,SMKS JAYA MANDIRI
20279889,SMKS YASPRI WADO
20279892,SMK PASUNDAN CARINGIN
20279893,SMK MUHAMMADIYAH 3 KADUNGORA
20279923,SMKS WYATA DHARMA
20279924,SMKS BINA SISWA 1
20279926,SMKS DWI PUTRA
20279929,SMKS TARUNA HARAPAN 2
20279947,SMKS AL GHAZALY
20279949,SMKS KESEHATAN EL HURRIYAH
20279950,SMKS MANTIYAH
20279951,SMKS AN-NUR
20280579,SMKS PLUS AN-NABA
20280586,SMKS BINTANG TIMUR
20280602,SMKS KARYA MANDIRI
20280605,SMKS TIRTA KENCANA
20280609,SMKS ATTAQWA 03 BABELAN
20280618,SMKS DARUL MUSLIM
20280622,SMKS YPB CILEUNGSI
20280623,SMKS SIROJUL HUDA 3
20280624,SMKS PERTANIAN AT-TAUFIQ
20280627,SMKS BINA MANDIRI SEJAHTERA
20300688,SMK NUSA TARUNA 2 KAWUNGANTEN
20300713,SMK MA`ARIF 1 KROYA
20300739,SMK YOS SUDARSO KAWUNGANTEN
20301896,SMKS MAARIF NU 1 SUMPIUH
20301898,SMKS MUHAMMADIYAH 3 PURWOKERTO
20301902,SMKS TELEKOMUNIKASI SANDHY PUTRA PURWOKERTO
20301908,SMKS BINA TEKNOLOGI PURWOKERTO
20301909,SMKS BUNDA SATRIA WANGON
20301914,SMKS WIDYA KARYA PURWOKERTO
20301918,SMKS YPPPK MARANATHA PURWOKERTO
20301921,SMKS TUJUH LIMA 1 PURWOKERTO
20301922,SMKS TUJUH LIMA 2 PURWOKERTO
20301925,SMKN 3 BANYUMAS
20301930,SMKS TEKNIK KOMPUTER MBM RAWALO
20302017,SMKS MAARIF NU 1 KEMBARAN
20302104,SMKN 1 BANYUMAS
20302120,SMKS VETERAN JENDRAL GATOT SUBROTO PURWOKERTO
20302130,SMKS NASIONAL PURWOKERTO
20302139,SMKS GIRIPURO SUMPIUH
20303103,SMKS YPT 1 PURBALINGGA
20303107,SMKS MAARIF NU BOBOTSARI
20303108,SMKS KARYA BHAKTI PURBALINGGA
20303110,SMKS CENDEKIA PERKASA PURBALINGGA
20303125,SMKS MAARIF NU KEMANGKON
20303175,SMKS WIDYA MANGGALA PURBALINGGA
20303241,SMKS MUHAMMADIYAH BOBOTSARI
20303243,SMKS MAARIF NU KARANGREJA
20303244,SMKS MAARIF BUKATEJA
20303937,SMKN 2 BAWANG
20303941,SMKS TAMANSISWA BANJARNEGARA
20303942,SMKN 1 BAWANG
20303947,SMKS AL FATAH BANJARNEGARA
20303948,SMKS COKROAMINOTO 1 BANJARNEGARA
20303949,SMKS COKROAMINOTO 2 BANJARNEGARA
20303961,SMKS HKTI 1 PURWAREJA KLAMPOK
20306039,SMKS YPE PURWODADI
20306041,SMKS YEPEKA PURWOREJO
20306056,SMKS YPP PURWOREJO
20306057,SMKS TKM TEKNIK PURWOREJO
20306058,SMKS A YANI PURWOREJO
20306059,SMKS PEMBAHARUAN PURWOREJO
20306061,SMKS MAARIF NU 1 BENER
20306066,SMKS PN 2 PURWOREJO
20306070,SMKN 3 PURWOREJO
20306071,SMKS MAARIF BUTUH PURWOREJO
20306072,SMKS KRISTEN KUTOARJO
20306168,SMKN 6 PURWOREJO
20306179,SMKS HKTI KUTOARJO PURWOREJO
20306181,SMKS INSTITUT INDONESIA KUTOARJO
20306182,SMKS PUTRA NUSANTARA PURWOREJO
20306183,SMKS PGRI BAGELEN
20306184,SMKS PANCASILA 2 KUTOARJO
20306187,SMKS KRISTEN PENABUR PURWOREJO
20306801,SMKN 1 SAPURAN
20306810,SMKN 1 SUKOHARJO
20306815,SMKS WIRATAMA 45 2 WONOSOBO
20306818,SMKS PURNAMA WONOSOBO
20307681,SMKN 1 SALAM
20307682,SMKN 1 NGABLAK
20307685,SMKS YPT MUNTILAN
20307688,SMKS PURNAMA TEMPURAN
20307702,SMKS MUHAMMADIYAH PAYAMAN SECANG
20307703,SMKS MUHAMMADIYAH MUNGKID
20307704,SMKS MUHAMMADIYAH 2 SALAM
20307706,SMKS MAARIF 1 NGLUWAR
20307707,SMKS ASH SHOLIHAH MUNTILAN
20307708,SMKS ABDI NEGARA MUNTILAN
20307720,SMKS MUHAMMADIYAH 1 MERTOYUDAN
20308415,SMKN 1 MOJOSONGO
20308417,SMKN 1 KLEGO
20308452,SMKS BHINNEKA KARYA 2 ANDONG
20308459,SMKS KARYA DHARMA VETERAN TERAS
20308468,SMKS MUHAMMADIYAH 3 NOGOSARI BOYOLALI
20309505,SMKS BATUR JAYA 1 CEPER
20309506,SMKN 3 KLATEN
20309507,SMKS BINA PATRIA BANGSA
20309509,SMKS SWADAYA KLATEN
20309511,SMKS PGRI KLATEN
20309512,SMKS PGRI PEDAN
20309513,SMKS PEMBANGUNAN DELANGGU
20309515,SMKS KRISTEN PEDAN
20309520,SMKS TEKSTIL PEDAN
20309522,SMKS PETRUS KANISIUS KLATEN
20309523,SMKN PEMULA PRAMBANAN
20309526,SMKN 2 KLATEN
20309529,SMKS MUHAMMADIYAH 2 WEDI
20309530,SMKS MUHAMMADIYAH 2 JATINOM
20309532,SMKN 4 KLATEN
20309692,SMKN 1 JOGONALAN
20309698,SMKS MUHAMMADIYAH 1 PRAMBANAN
20309699,SMKS MUHAMMADIYAH CAWAS
20309701,SMKS KRISTEN 2 KLATEN
20310423,SMKS MUHAMMADIYAH WATUKELIR
20310439,SMKS MUHAMMADIYAH 1 SUKOHARJO
20310447,SMKS KRIYA SAHID SUKOHARJO
20310448,SMKS PELAYARAN PANCASILA KARTASURA
20310449,SMKS MUHAMMADIYAH KARTASURA
20310450,SMKS IPTEK WERU SUKOHARJO
20310452,SMKS PRAWIRA MARTA KARTASURA
20310454,SMKS TAMANSISWA SUKOHARJO
20310458,SMKS BINA PATRIA 1 SUKOHARJO
20311041,SMKS PANCASILA 1 WONOGIRI
20311042,SMKS PANCA MARGA BHAKTI BATURETNO
20311043,SMKN 2 WONOGIRI
20311044,SMKS MUHAMMADIYAH 5 PURWANTORO
20311045,SMKS MUHAMMADIYAH 4 WONOGIRI
20311049,SMKS GAJAH MUNGKUR WONOGIRI
20311051,SMKS SUDIRMAN 2 WONOGIRI
20311054,SMKS AMERTA WONOGIRI
20311304,SMKS PGRI 1 WONOGIRI
20311324,SMKS PANCASILA 4 BATURETNO
20311328,SMKS GAJAH MUNGKUR 1 WURYANTORO
20311329,SMKS BAKTI NUSANTARA SIDOHARJO
20312065,SMK YP COLOMADU
20312066,SMK TUNAS MUDA KARANGANYAR
20312067,SMK SATYA KARYA
20312068,SMK PGRI 1 KARANGANYAR
20312071,SMKN 2 KARANGANYAR
20312168,SMK MUHAMMADIYAH 1 GONDANGREJO
20312177,SMK MUHAMMADIYAH 2 KARANGANYAR
20312181,SMK BINA DHIRGANTARA
20312183,SMK BHINA KARYA KARANGANYAR
20312184,SMK ADI SUMARMO COLOMADU
20312185,SMK WIKARYA KARANGANYAR
20312897,SMKN 1 GESI
20312898,SMKS MUH 7 SAMBUNGMACAN SRAGEN
20312901,SMKS MUHAMMADIYAH 2 SRAGEN
20312904,SMKN 2 SRAGEN
20312905,SMKS AL MUSANNI
20312910,SMKS XAVERIUS KARANGMALANG
20312913,SMKS SAKTI GEMOLONG
20312914,SMKS NAHDLATUL ULAMA TANON
20312916,SMKS KOSGORO 1 SRAGEN
20313036,SMKS MUHAMMADIYAH 1 SRAGEN
20313037,SMKS MUHAMMADIYAH 3 GEMOLONG
20313038,SMKS BINAWIYATA KARANGMALANG SRAGEN
20313041,SMKS AL ISLAM KALIJAMBE
20314862,SMKS NU KUNDURAN
20314901,SMKS AL BALAD JATI
20314902,SMKS PSM RANDUBLATUNG
20315659,SMK MUHAMMADIYAH REMBANG
20317482,SMKS MUHAMMADIYAH KUDUS
20317496,SMKS TAMANSISWA KUDUS
20317497,SMKS PGRI 2 KALIWUNGU KUDUS
20317498,SMKS PGRI 1 MEJOBO KUDUS
20317529,SMKN 2 KUDUS
20317563,SMKS WISUDHA KARYA KUDUS
20318336,SMKS 17 AGUSTUS BANGSRI
20319278,SMKS MUHAMMADIYAH SAYUNG DEMAK
20319295,SMKS PATI UNUS
20319296,SMKN 1 DEMAK
20319297,SMKS BHAKTI NUSANTARA MRANGGEN
20319334,SMKN 2 DEMAK
20319390,SMKS SUNAN KALIJAGA DEMAK
20320233,SMK WIDYA PRAJA UNGARAN
20320245,SMK BUDI DHARMA KALIWUNGU
20320246,SMK Dr.TJIPTO AMBARAWA
20320247,SMK THERESIANA BANDUNGAN
20320248,SMK SUWAKUL UNGARAN
20320249,SMK NEGERI 1 BAWEN
20320256,SMK ISLAM SUDIRMAN UNGARAN
20321425,SMK NEGERI 1 TEMANGGUNG
20321426,SMK HKTI TEMANGGUNG
20321427,SMK DARUL FALACH CANDIROTO
20321440,SMK MUHAMMADIYAH 1 TEMANGGUNG
20321443,SMK AL MUMIN MUHAMMADIYAH TEMBARAK
20321447,SMK 17 TEMANGGUNG
20321448,SMK NEGERI 2 TEMANGGUNG
20321851,SMKS BHINNEKA PATEBON
20323508,SMK YAPENDA 1 KEDUNGWUNI
20323512,SMK YAPENDA 2 WIRADESA
20324206,SMKS SATYA PRAJA 2 PETARUKAN
20324207,SMKS SATYA PRAJA 1 PETARUKAN
20324209,SMKS BIMA PEMALANG
20324223,SMKS IDAMAN WARUNGPRING
20324230,SMKS BARUNA PUTRA PETARUKAN
20324231,SMKS ISLAM AL KHOIRIYAH PETARUKAN
20324236,SMKS PGRI 2 TAMAN
20324238,SMKN 1 PEMALANG
20324239,SMKS MUHAMMADIYAH ULUJAMI
20325254,SMKS YPE NUSANTARA SLAWI
20325255,SMK NURUL ULUM LEBAKSIU
20325258,SMKN 1 SLAWI
20325259,SMKS MUHAMMADIYAH ADIWERNA
20325269,SMKS SUPM YAMIPURA SURADADI
20325273,SMKS PERISTEK PANGKAH
20326422,SMKS ISLAM ANNUR LOSARI
20326429,SMKS AL FALAH SONGGOM BREBES
20326438,SMKS NURUL HUDA NU PAGUYANGAN
20326451,SMKS MUHAMMADIYAH 2 SIRAMPOG
20326454,SMKS MUHAMMADIYAH BULAKAMBA
20326459,SMKS PUSPONEGORO 01 BREBES
20327584,SMKS KRISTEN 1 MAGELANG
20327602,SMKS YP 17 MAGELANG
20327604,SMKS PIUS X MAGELANG
20327607,SMKS KRISTEN 2 MAGELANG
20327989,SMKS BATIK 2 SURAKARTA
20328104,SMKS KRISTEN 2 SURAKARTA
20328107,SMKS MURNI 1 SURAKARTA
20328110,SMKS PANCASILA SURAKARTA
20328113,SMKS PURNAMA SURAKARTA
20328115,SMKS TUNAS PEMBANGUNAN 2 SURAKARTA
20328121,SMKS KANISIUS SURAKARTA
20328124,SMKS MUHAMMADIYAH 2 SURAKARTA
20328451,SMKS ISLAM SUDIRMAN TINGKIR
20328452,SMKS KRISTEN BISNIS & MANAJEMEN
20328461,SMKS KRISTEN SALATIGA
20328943,SMK PENERBANGAN KARTIKA AQASA BHAKTI
20328944,SMK NEGERI 05
20328945,SMK NEGERI 04
20328946,SMK NEGERI 03
20328947,SMK NEGERI 10
20328948,SMK NEGERI 01
20328952,SMK YPP
20328960,SMK TJENDEKIA PURUHITA
20328961,SMK ST FRANSISKUS
20328970,SMK NEGERI 02
20328971,SMK MUHAMMADIYAH 1
20328972,SMK LPI
20328973,SMK KRISTEN GERGAJI
20328975,SMK HIDAYAH
20328978,SMK PERDANA
20328979,SMK PGRI 1
20328981,SMK NEGERI 06
20328983,SMK VETERAN
20328984,SMK TRI MULYA
20328985,SMK SWADAYA
20328987,SMK SETIABUDHI
20328988,SMK PURNAMA 2
20328989,SMK PURNAMA 1
20328991,SMK NUSAPUTERA 2
20329510,SMK Baitussalam
20329539,SMK Perikanan Irma
20329841,SMKN 2 TEGAL
20329842,SMKS MUHAMMADIYAH 2 KOTA TEGAL
